CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
9206,46,Male,43371,Email,Awareness,9819.76526690577,0.175806477184072,0.0946734622516345,12,1.48350264320926,13.8322274537535,58,7,9,3,3963,IsConfid,ToolConfid,1
9207,55,Female,115482,PPC,Conversion,8370.51820094231,0.0144510286811602,0.0247386819839248,33,4.90199380777558,6.06233139357697,30,2,7,3,1597,IsConfid,ToolConfid,1
9208,50,Female,109895,PPC,Conversion,4190.03176118035,0.268642027571995,0.0700131775806712,45,1.8770269097154,6.93390391335678,3,0,2,4,1976,IsConfid,ToolConfid,1
9209,54,Male,39266,Email,Consideration,6202.48691892233,0.277015089890871,0.166103814624006,19,1.87927974805089,1.225853978942,26,1,8,7,978,IsConfid,ToolConfid,1
9210,44,Female,123553,Email,Consideration,1261.16562653217,0.222590524318436,0.134691290448135,17,9.22508761205556,13.9227424753494,17,6,1,3,2915,IsConfid,ToolConfid,1
9211,50,Female,39195,Social Media,Conversion,3925.22182532757,0.145299328486511,0.199158812759709,47,9.13568539063826,9.01360553926509,62,14,6,5,964,IsConfid,ToolConfid,1
9212,21,Female,130949,PPC,Awareness,7365.48863678975,0.0839199184633602,0.0427093406308086,35,6.53732518198024,10.8285599354913,94,13,5,7,3152,IsConfid,ToolConfid,1
9213,39,Male,146895,PPC,Awareness,6264.44868287367,0.225792506306304,0.0854403048752304,0,9.69659851414413,6.82207619369085,70,12,7,2,981,IsConfid,ToolConfid,1
9214,19,Male,47315,Referral,Awareness,4896.26611133584,0.280221188566098,0.163831641101357,25,5.41947954824188,7.37079483263434,18,11,2,5,2122,IsConfid,ToolConfid,1
9215,27,Male,140215,Social Media,Retention,1847.63813012142,0.0559747744202574,0.0509814044547505,2,8.04569958475426,8.37605856043468,38,17,5,6,3485,IsConfid,ToolConfid,1
9216,22,Male,103804,SEO,Consideration,8051.14466895969,0.145088376896332,0.0392071508025337,43,1.87542437871367,12.0326733088102,65,1,1,7,305,IsConfid,ToolConfid,0
9217,27,Male,95246,SEO,Retention,2804.34938367461,0.101425874450419,0.0912463858288269,2,4.56055741717944,9.38804456944202,77,6,9,4,3676,IsConfid,ToolConfid,1
9218,50,Male,61581,SEO,Retention,8222.7429084529,0.113455118823313,0.0829080331299252,20,5.63582731778933,12.2625496970594,99,9,9,3,803,IsConfid,ToolConfid,1
9219,55,Male,65537,Email,Retention,6154.92972167043,0.12766975658365,0.196239128771636,17,8.00334621899263,3.64194754488416,45,19,6,9,422,IsConfid,ToolConfid,1
9220,30,Male,147955,SEO,Retention,3790.04113669299,0.286020939867688,0.0966877905150636,30,4.01033257369772,3.48466339863611,91,9,2,9,464,IsConfid,ToolConfid,1
9221,48,Male,99697,Referral,Awareness,501.991697403915,0.0850047786817471,0.173579805189523,35,9.82302709283555,3.49879716281517,37,5,4,9,3125,IsConfid,ToolConfid,1
9222,64,Male,117357,Email,Consideration,2400.94655900933,0.152875993337116,0.178713448654439,48,7.61347057019588,0.570235782771714,66,3,2,3,2049,IsConfid,ToolConfid,1
9223,53,Female,139761,Email,Consideration,8901.80216233282,0.285931366781919,0.0399956256779377,43,5.79671117303257,3.09642286200824,28,7,9,2,2307,IsConfid,ToolConfid,1
9224,62,Male,95265,SEO,Retention,8197.9460045676,0.148056498163312,0.145907912237206,30,3.97688437917142,2.22183024001977,90,12,0,1,3563,IsConfid,ToolConfid,1
9225,41,Female,133984,Email,Consideration,5791.04779804757,0.260443861357221,0.0627453564501666,7,6.77843790953631,7.07943822334004,56,4,0,9,2233,IsConfid,ToolConfid,1
9226,69,Male,134451,Social Media,Conversion,4716.59239322505,0.0270417845543314,0.0280004039698996,24,7.05756733300707,2.34499034881108,47,7,9,5,3830,IsConfid,ToolConfid,1
9227,32,Female,112449,Social Media,Awareness,6506.71252536808,0.286378821354338,0.176193933109301,48,7.11263817670288,6.52984939431733,51,7,3,0,3374,IsConfid,ToolConfid,1
9228,46,Male,140104,SEO,Consideration,4715.85646564868,0.0643840326375547,0.0655622777830367,45,6.27579313952545,14.9927951710584,47,8,4,5,4428,IsConfid,ToolConfid,1
9229,25,Female,42184,Referral,Awareness,6478.61792311948,0.294181160072072,0.0756194773362539,19,4.60435772995001,7.79882228864805,60,13,0,4,1861,IsConfid,ToolConfid,1
9230,22,Female,43279,Email,Conversion,3143.30058663556,0.060917290924979,0.0715579169386746,10,8.34989638508962,13.9073839654852,66,10,9,1,2721,IsConfid,ToolConfid,1
9231,46,Male,46570,PPC,Awareness,8401.1224573236,0.138866124860542,0.0480561303611402,39,3.32446492857127,10.6776699980534,47,9,2,9,1487,IsConfid,ToolConfid,1
9232,64,Female,63030,SEO,Conversion,7048.98714530614,0.0994982025560378,0.0925556425854385,0,6.62848040655409,13.4676505877673,93,6,2,4,2742,IsConfid,ToolConfid,1
9233,21,Female,82245,Email,Retention,3366.75872143414,0.135637112117562,0.0913756359524635,20,5.24504612374558,9.57091982309392,81,12,1,6,2254,IsConfid,ToolConfid,1
9234,29,Male,75467,SEO,Consideration,8323.59453675206,0.0826521745784023,0.0876628088851247,16,9.03553950891296,12.2463708845128,7,8,5,0,4419,IsConfid,ToolConfid,1
9235,62,Female,139618,SEO,Retention,4924.69105544647,0.289942049604016,0.18409657195975,27,6.31499402389952,4.89060525820428,73,7,1,4,4010,IsConfid,ToolConfid,1
9236,19,Female,55133,Referral,Consideration,1828.92476090086,0.0986602453811965,0.0745528094522041,17,8.70103826519756,5.89267917799596,85,16,3,7,843,IsConfid,ToolConfid,1
9237,44,Female,98731,PPC,Retention,869.353373834913,0.199449724498624,0.0157719925853897,28,9.57984714736545,14.4237672343025,87,13,4,7,1473,IsConfid,ToolConfid,1
9238,48,Male,63805,Email,Conversion,7026.09690160848,0.0498597719836486,0.0439030311857474,9,2.14321718105509,4.37924000654309,66,17,2,7,343,IsConfid,ToolConfid,0
9239,68,Female,63998,SEO,Consideration,8664.6959616593,0.249072370606466,0.14708444454896,8,5.99673202772622,6.60989425779474,13,8,0,0,3343,IsConfid,ToolConfid,1
9240,68,Female,37238,SEO,Retention,8093.67568708598,0.167327303617758,0.122263135199757,33,8.9557820840962,9.94180253726372,46,14,0,7,2295,IsConfid,ToolConfid,1
9241,53,Female,101088,Email,Awareness,6590.9451991993,0.294039376114081,0.190829612710825,19,8.84866328777806,6.18984632002277,23,15,0,7,1063,IsConfid,ToolConfid,1
9242,53,Female,88264,SEO,Awareness,1499.6130504872,0.132786642881696,0.141942670366267,30,2.76318386891456,0.803703019588377,90,19,5,4,3536,IsConfid,ToolConfid,1
9243,43,Male,135603,SEO,Retention,1031.03635216887,0.0666798837432315,0.0469059179457551,2,5.3323029505604,11.9873408014037,61,8,3,5,2286,IsConfid,ToolConfid,1
9244,60,Female,68245,SEO,Conversion,3515.79326781608,0.110345509837885,0.0329224015391875,0,3.00786868138877,5.36691157370091,57,9,5,1,3655,IsConfid,ToolConfid,1
9245,44,Male,43557,Social Media,Retention,8563.61781494781,0.223720025767113,0.10894435730975,32,9.07135903712621,3.80113932469875,33,13,0,1,4956,IsConfid,ToolConfid,1
9246,22,Male,90474,Social Media,Awareness,9621.18907603597,0.201140891088804,0.136399919867045,49,1.02906408693934,7.8307027696995,30,11,4,0,2685,IsConfid,ToolConfid,1
9247,37,Female,116738,PPC,Consideration,2489.472462986,0.23572074820914,0.0414709802140219,7,2.96559977958784,0.622271808341953,47,7,0,9,3753,IsConfid,ToolConfid,0
9248,28,Female,85667,Referral,Consideration,7644.74713875902,0.0313063847392206,0.124321671972716,17,4.68130583017001,13.0264510848585,90,16,3,2,990,IsConfid,ToolConfid,1
9249,27,Male,111228,Email,Retention,5781.30524738133,0.178306944849988,0.174355449946634,29,2.99022928941262,4.28957443932701,44,16,8,1,245,IsConfid,ToolConfid,1
9250,57,Female,105513,Referral,Consideration,414.892934071633,0.280328916340528,0.148238096337678,32,9.76223192938706,13.8798287533102,28,18,5,7,4603,IsConfid,ToolConfid,1
9251,55,Male,85074,Referral,Awareness,5474.8718643361,0.0412915566496574,0.136196305367543,21,3.19623935050453,10.3274727846489,28,17,3,4,958,IsConfid,ToolConfid,1
9252,23,Female,78204,Social Media,Consideration,8078.80998959461,0.0373572250847638,0.159972900356885,16,4.26083444006462,8.45540798811745,62,12,9,6,3094,IsConfid,ToolConfid,1
9253,25,Female,118597,PPC,Retention,2833.61555510586,0.217815265710659,0.0297757147202088,41,2.5666448272395,12.1907037264136,47,16,6,1,4234,IsConfid,ToolConfid,1
9254,40,Male,112800,Referral,Retention,8983.88007730756,0.101402912194818,0.0487279766041269,8,9.34002467773728,14.9022188606835,11,3,9,7,534,IsConfid,ToolConfid,1
9255,64,Male,45575,Referral,Retention,2438.9780280589,0.200987971004663,0.0172389044348999,21,4.70148856863468,4.14253068195191,77,17,9,0,3772,IsConfid,ToolConfid,1
9256,43,Male,100263,SEO,Awareness,857.084013176137,0.168161508784604,0.0375458096310837,9,3.35663237165088,5.64889362880924,26,9,0,3,1013,IsConfid,ToolConfid,1
9257,63,Female,96024,Email,Conversion,1683.39916345168,0.295959330918572,0.18350464510721,32,3.21507016351448,7.52415598453132,46,9,0,6,435,IsConfid,ToolConfid,1
9258,60,Male,40069,PPC,Consideration,8386.32840033709,0.267826360916913,0.0522075363042894,47,6.27054398528139,8.32242592975187,65,4,4,0,4582,IsConfid,ToolConfid,1
9259,29,Male,44400,Email,Retention,4231.32859849133,0.206641106652896,0.135798471105713,38,9.798808200074,8.5180740395879,36,0,6,2,3388,IsConfid,ToolConfid,1
9260,43,Female,44146,Social Media,Conversion,7989.76107985441,0.0858856415699136,0.141397777335721,2,9.76754879436925,8.46010132027323,44,13,8,2,1284,IsConfid,ToolConfid,1
9261,30,Female,26846,Referral,Retention,5359.20730379699,0.0859533670236361,0.132611837289721,16,9.83512690128492,12.5095034465968,56,9,8,4,1040,IsConfid,ToolConfid,1
9262,57,Male,60352,Referral,Retention,4857.53533546487,0.265850702164994,0.115244999259814,8,4.47978851460802,6.36670925509624,17,4,9,2,598,IsConfid,ToolConfid,1
9263,35,Female,43694,Email,Awareness,8088.4401997754,0.179748908929863,0.102364766014894,46,9.22977262327167,0.659082508797424,12,8,7,3,3361,IsConfid,ToolConfid,1
9264,42,Male,41740,Social Media,Awareness,4292.52735595252,0.238891716795109,0.0897849599383599,39,4.99951478877718,13.197557971226,72,16,1,5,4570,IsConfid,ToolConfid,1
9265,50,Female,69438,SEO,Conversion,8040.12403755704,0.14046061989568,0.184210752357474,35,5.59510309611102,10.1026566996623,28,18,0,3,655,IsConfid,ToolConfid,1
9266,64,Male,50996,SEO,Retention,1096.55543313811,0.0398913546289427,0.0118077285666576,18,5.67909992449768,3.24748214066978,55,4,2,0,2680,IsConfid,ToolConfid,0
9267,57,Male,83874,Referral,Consideration,6399.47707383864,0.106479072889491,0.0201630289451139,33,1.5723272805756,0.929212989862026,73,0,0,6,1387,IsConfid,ToolConfid,0
9268,60,Female,117661,Referral,Consideration,7055.61185986464,0.0567332663436253,0.103577368445503,1,2.59361046956841,5.07880793037409,19,6,0,7,4958,IsConfid,ToolConfid,1
9269,29,Male,126945,PPC,Consideration,9001.06422180325,0.236731516763395,0.0727969155427966,44,8.97484475592864,2.30449214157271,28,0,7,6,1075,IsConfid,ToolConfid,1
9270,61,Female,79682,Email,Conversion,2320.80679529033,0.213148477000556,0.0875637404896181,26,9.06720821092522,13.5039697847385,5,9,2,4,1455,IsConfid,ToolConfid,1
9271,53,Male,64200,Referral,Awareness,6081.77681291923,0.0356397474925317,0.199591218716198,18,2.81794118088498,4.52906201079118,25,2,1,6,4018,IsConfid,ToolConfid,0
9272,65,Male,42970,Social Media,Conversion,4389.2399805233,0.190201765640944,0.157275592847281,32,3.7237387356203,10.7321583100648,60,16,5,6,3500,IsConfid,ToolConfid,1
9273,21,Female,30895,Email,Awareness,3889.43938988588,0.26349929702849,0.176707511637762,25,8.46828090440556,10.0408428614628,85,9,0,0,1006,IsConfid,ToolConfid,1
9274,22,Female,58071,PPC,Consideration,1156.46419659837,0.21223564566599,0.0800291672066666,46,2.83751288693655,10.8526365252283,42,8,1,7,2268,IsConfid,ToolConfid,1
9275,54,Female,72268,SEO,Consideration,1428.90997288992,0.158222454765482,0.0555164836011735,33,8.9274216142185,8.18561275173673,46,8,3,8,3504,IsConfid,ToolConfid,1
9276,25,Male,42258,PPC,Awareness,8386.18576833169,0.100440352632277,0.155918188981264,27,8.40871945290385,11.080371299969,25,10,6,0,743,IsConfid,ToolConfid,1
9277,59,Male,108890,Email,Consideration,7522.55898002306,0.267258057379909,0.163439457908851,15,8.26795201849287,7.92968554968649,80,12,1,9,4649,IsConfid,ToolConfid,1
9278,66,Male,116177,SEO,Conversion,3885.17718988189,0.132613415820895,0.114480704735095,21,9.02571273164918,5.9753038723071,0,8,3,0,1990,IsConfid,ToolConfid,1
9279,45,Male,77300,Social Media,Awareness,8302.01715575734,0.258064138267797,0.180228887782987,27,8.98228647035201,12.9473968040452,94,11,3,2,681,IsConfid,ToolConfid,1
9280,48,Female,81915,SEO,Consideration,899.585229753426,0.237069953083277,0.193791798791111,13,9.2548711388164,7.15152993281308,72,6,7,7,212,IsConfid,ToolConfid,1
9281,26,Female,28444,SEO,Retention,6285.26177862837,0.246705819931449,0.0994939289019489,5,8.91587997254307,8.73653774637994,25,2,6,8,3170,IsConfid,ToolConfid,1
9282,68,Male,95147,Social Media,Consideration,8694.94292187145,0.297041280846877,0.0523066668783391,10,6.46230083841815,7.2425773302023,63,11,6,1,3612,IsConfid,ToolConfid,1
9283,46,Male,96064,Referral,Retention,8404.75588720936,0.227139969603159,0.108251490339749,45,2.41952647388795,11.7447305924136,61,12,8,0,2014,IsConfid,ToolConfid,1
9284,31,Male,135923,Referral,Consideration,3790.54932342441,0.019871871358408,0.198011312498371,19,6.48226518592516,8.32643355974942,5,9,2,9,4458,IsConfid,ToolConfid,1
9285,57,Male,86535,SEO,Retention,7477.81514526419,0.069575841144416,0.0656561033397852,35,9.47990495297441,7.32629665344726,61,5,2,3,2004,IsConfid,ToolConfid,1
9286,58,Male,23760,SEO,Consideration,4331.93464064678,0.0202065935942977,0.127343871509232,48,9.70907503243169,4.23846767885246,65,19,9,1,1238,IsConfid,ToolConfid,1
9287,39,Female,56884,PPC,Retention,8417.36782746049,0.0650749352830902,0.141856896173289,15,7.55617207784446,13.7173552861263,41,4,8,8,3038,IsConfid,ToolConfid,1
9288,28,Female,122715,Referral,Awareness,5354.54330653472,0.0278174580989728,0.0506464709256026,5,7.24451945385771,13.0159680062003,26,12,1,8,3803,IsConfid,ToolConfid,1
9289,40,Female,145491,Social Media,Awareness,7672.0847861399,0.155468941944013,0.121807233336211,7,9.44591535650908,6.75665807800906,64,19,2,4,558,IsConfid,ToolConfid,1
9290,18,Female,107477,SEO,Retention,877.85866468755,0.0181798018085925,0.0697563311341319,44,3.62149527718245,10.0659313821115,29,19,8,4,1404,IsConfid,ToolConfid,1
9291,63,Female,46022,SEO,Consideration,5941.25711892774,0.147047938888425,0.172299825726481,35,2.35883371341303,7.86764048699907,81,8,9,8,2570,IsConfid,ToolConfid,1
9292,54,Female,74504,PPC,Conversion,5547.81335694645,0.270663863064803,0.145803178434148,47,3.61000671895736,3.05465889992537,97,8,5,6,4416,IsConfid,ToolConfid,1
9293,38,Male,63130,PPC,Conversion,6138.76954517808,0.227087043646694,0.166990621221008,48,9.54053676066331,5.95242236546554,84,6,4,1,1468,IsConfid,ToolConfid,1
9294,43,Female,63881,PPC,Conversion,6986.85191836434,0.283747217859009,0.0479396549724715,3,2.91076815798123,12.8716567845701,64,6,8,5,3238,IsConfid,ToolConfid,1
9295,63,Female,82399,Email,Conversion,9189.278803338,0.0757275643893909,0.0165691940802578,47,3.02264119270254,12.0628517218596,46,0,6,5,3700,IsConfid,ToolConfid,1
9296,53,Male,56451,Social Media,Retention,7878.2526095827,0.164014886757535,0.171599880113876,33,2.73654188219344,1.98612373130792,31,17,1,9,4352,IsConfid,ToolConfid,1
9297,40,Female,71413,Email,Awareness,2274.41611520555,0.102388041418093,0.0834832980791216,19,5.36319706392401,1.59215956019219,33,11,9,0,4872,IsConfid,ToolConfid,1
9298,18,Male,112057,SEO,Awareness,8276.37306599175,0.153207740750689,0.0441472582633082,23,8.16749598250705,12.8759927534441,46,13,8,1,4327,IsConfid,ToolConfid,1
9299,68,Female,82278,PPC,Conversion,1308.58880838944,0.171551990579443,0.0274601194007879,44,4.43666917540035,13.5399689742328,13,14,5,1,1236,IsConfid,ToolConfid,1
9300,57,Female,133286,PPC,Awareness,6259.76599818318,0.0204939778380008,0.108135153150847,2,1.9010888432573,4.76638060017771,4,2,2,0,73,IsConfid,ToolConfid,0
9301,32,Female,49639,PPC,Retention,8839.26270163483,0.0776442792123451,0.0385243109962697,27,7.66181911083374,5.56465459133009,35,2,0,5,904,IsConfid,ToolConfid,0
9302,38,Female,54621,Referral,Conversion,1101.10833672754,0.214384105980759,0.117671484643838,29,6.48846385205352,5.36914069649073,95,18,3,2,1410,IsConfid,ToolConfid,1
9303,64,Female,116985,Social Media,Retention,8511.95726777157,0.234149127116686,0.148188243077421,28,5.31234997601387,2.34104153224801,8,8,7,8,1692,IsConfid,ToolConfid,1
9304,26,Female,143479,Email,Retention,8006.34526887943,0.175140896571375,0.111661052588087,20,9.67688826469992,11.3026538057278,34,17,4,7,3925,IsConfid,ToolConfid,1
9305,26,Female,33079,Social Media,Consideration,5087.3767950068,0.0885404181051162,0.181702958710811,41,5.23381951200346,5.86624703988446,24,0,4,6,3301,IsConfid,ToolConfid,1
9306,27,Female,147015,PPC,Retention,3158.0862627245,0.127474393849594,0.0395582286237711,26,7.59276200272904,12.6252936771129,74,16,1,4,41,IsConfid,ToolConfid,1
9307,69,Female,26895,SEO,Consideration,4113.83845790828,0.0378506754456015,0.103851159917594,49,2.42650239560087,13.2385291518871,45,11,3,2,2408,IsConfid,ToolConfid,1
9308,43,Female,113515,Referral,Conversion,9689.71554343209,0.286422088869851,0.0410061872834601,24,4.74882220930633,13.7355049176807,12,17,3,6,2141,IsConfid,ToolConfid,1
9309,58,Female,72142,Social Media,Retention,2096.80580590327,0.261916466650983,0.176421366024843,2,2.91040414158543,12.3601606394203,60,1,8,5,2804,IsConfid,ToolConfid,1
9310,52,Female,131239,SEO,Awareness,5838.08244951596,0.0290246806031643,0.187125462506716,0,4.13325326008494,11.939205573365,29,6,6,1,1175,IsConfid,ToolConfid,1
9311,69,Female,147157,PPC,Conversion,924.08340399897,0.0582822930409158,0.085999217512141,22,5.31745180464725,7.01757510222078,97,3,6,4,3074,IsConfid,ToolConfid,1
9312,42,Female,32552,PPC,Retention,2257.1413354728,0.178517387944738,0.0680921689912481,42,2.57047059821695,0.890738328615636,31,3,8,4,1068,IsConfid,ToolConfid,1
9313,43,Male,112930,PPC,Retention,7656.83224193775,0.0774047214974726,0.0630700581315572,4,8.22740787188568,2.12490792988038,29,10,8,2,665,IsConfid,ToolConfid,1
9314,28,Male,68821,PPC,Awareness,3095.73049956921,0.280976202424097,0.173348195738239,30,4.3840994534433,8.1976926678508,81,3,4,1,4322,IsConfid,ToolConfid,1
9315,55,Female,117812,Referral,Consideration,9859.08409857107,0.229121268452611,0.139663965679062,24,9.06928549465359,5.72037023570692,55,14,0,1,2994,IsConfid,ToolConfid,1
9316,19,Male,53630,Referral,Retention,5058.08872662901,0.0892545387442139,0.177312680384228,34,7.07190978809162,12.5216858194535,66,1,1,4,1758,IsConfid,ToolConfid,1
9317,24,Male,90063,Social Media,Retention,5213.73932054665,0.011769409245238,0.0323281976019187,42,2.58945334701844,8.66552841154313,70,1,7,0,3360,IsConfid,ToolConfid,0
9318,35,Female,32247,PPC,Awareness,459.515919423779,0.241839743448862,0.100445306294173,0,6.77774233600369,1.93308737014036,54,8,5,5,2426,IsConfid,ToolConfid,1
9319,44,Male,37603,Referral,Conversion,9569.61482081493,0.132986015784309,0.138474027948368,14,1.2092287106183,7.43870089742795,97,12,9,8,4002,IsConfid,ToolConfid,1
9320,51,Male,122099,SEO,Retention,1824.91106475573,0.196289536438755,0.180447244543031,38,8.26639191967772,12.4184646661841,7,14,7,0,1359,IsConfid,ToolConfid,1
9321,44,Female,65564,Referral,Consideration,5429.57192822338,0.0932226993721762,0.0825836506434678,23,9.76801839252194,13.0146768201999,42,18,2,2,2328,IsConfid,ToolConfid,1
9322,34,Female,131038,Referral,Consideration,4017.17863859144,0.0514332452138695,0.0694871138149528,33,7.09981732516688,2.90783088865895,47,6,2,9,973,IsConfid,ToolConfid,0
9323,60,Female,20527,Social Media,Awareness,4214.28853737159,0.205840361617866,0.18346348474531,46,9.33844502302226,1.95434642379205,57,16,5,4,712,IsConfid,ToolConfid,1
9324,61,Female,76521,Referral,Consideration,6468.67164375747,0.140594130562531,0.0190313212677308,17,3.65319185296062,6.11136349666174,31,15,3,2,1929,IsConfid,ToolConfid,1
9325,68,Female,88458,SEO,Retention,6654.67790321552,0.0781992133102944,0.10112314307256,24,4.81229896573095,1.44997396076213,77,3,3,1,3030,IsConfid,ToolConfid,1
9326,41,Male,25849,PPC,Consideration,1627.45728709515,0.0499121198741989,0.0971390465152508,35,4.82137655837638,11.032212907921,68,3,3,2,3756,IsConfid,ToolConfid,1
9327,42,Female,115836,Email,Retention,5045.90786590673,0.178339082388073,0.0377507186392543,0,2.00826522868709,6.98922403104236,6,7,1,6,2693,IsConfid,ToolConfid,1
9328,24,Female,113316,Social Media,Awareness,7925.72674650438,0.220409482660196,0.0850405211244618,8,8.1679879353248,3.3742299511968,73,19,6,6,2203,IsConfid,ToolConfid,1
9329,69,Male,70314,SEO,Consideration,4488.53618716707,0.0923272190157034,0.147293950596861,40,5.45559816065196,1.98579950491302,19,10,4,4,2828,IsConfid,ToolConfid,1
9330,23,Male,65724,Social Media,Retention,1741.46426118314,0.223191335250665,0.0797050044653082,30,5.41385079237179,13.946605008321,61,8,4,1,3660,IsConfid,ToolConfid,1
9331,41,Female,113676,PPC,Conversion,3200.84773725123,0.0631054376325038,0.0688354911258581,21,7.01621890444317,1.12436762190159,20,13,6,0,1855,IsConfid,ToolConfid,1
9332,50,Male,37230,Referral,Retention,2202.55768464019,0.108140550417581,0.158560144602205,37,2.53888541893846,1.91923669078284,91,9,4,2,625,IsConfid,ToolConfid,1
9333,66,Female,112229,Referral,Retention,1345.59293235688,0.226015863171987,0.197855928095206,45,8.2914049460224,3.8964248874138,28,15,0,6,2973,IsConfid,ToolConfid,1
9334,46,Male,92495,SEO,Awareness,3838.05316161,0.201441620697652,0.158076951046753,40,4.29284522224805,1.87272066131724,69,13,1,0,2180,IsConfid,ToolConfid,1
9335,60,Female,121390,PPC,Retention,5455.26880766094,0.0884518518021346,0.170805224750225,1,1.71676845242268,9.84212070780878,37,19,4,6,885,IsConfid,ToolConfid,1
9336,39,Female,62730,Email,Awareness,820.240100238654,0.0454191504486106,0.188505142464377,40,2.71292700677415,3.66417444713396,41,9,6,5,3801,IsConfid,ToolConfid,1
9337,43,Male,105203,Email,Retention,6077.85138505901,0.0223172932347001,0.162336768554445,44,3.27567212217632,7.45898560225697,2,18,9,3,1459,IsConfid,ToolConfid,1
9338,45,Male,111937,Referral,Retention,9930.94195767911,0.252995402176592,0.196267315065174,19,2.60150871569895,12.9735254468053,36,7,1,9,1484,IsConfid,ToolConfid,1
9339,67,Female,133723,PPC,Retention,9644.83682699882,0.0317911653746794,0.151984008403841,22,3.18003327183589,12.4591945992391,16,5,7,5,1200,IsConfid,ToolConfid,1
9340,38,Female,23323,PPC,Awareness,8308.81747179167,0.0433050941398524,0.135689284721775,11,9.96266736618731,2.62053671552514,32,19,4,3,481,IsConfid,ToolConfid,1
9341,66,Female,20445,SEO,Retention,2736.77701674378,0.0789360827798467,0.141736224357428,9,5.83954128330616,1.78660371505042,9,0,8,4,3166,IsConfid,ToolConfid,0
9342,24,Female,102945,Email,Awareness,321.835205145736,0.139244214229555,0.181015547087247,31,6.42633768095073,10.1316433367682,36,15,5,2,2423,IsConfid,ToolConfid,1
9343,34,Female,29963,SEO,Conversion,8352.06285854022,0.239038253268583,0.139771548663741,4,2.49424045471233,3.54942522029416,32,0,2,9,4956,IsConfid,ToolConfid,1
9344,37,Male,70511,Social Media,Awareness,651.630296589261,0.0817692945229207,0.154628982480058,43,1.39618592336769,11.8310592386545,27,2,5,8,4062,IsConfid,ToolConfid,1
9345,58,Male,142898,PPC,Conversion,2135.71800656062,0.167617392024328,0.0510418874024414,28,3.793155915416,6.80008474154422,86,7,8,0,2013,IsConfid,ToolConfid,1
9346,66,Male,140801,Email,Awareness,5490.08683292316,0.0362080313945124,0.183403426457613,32,7.92833588091244,2.7405373104759,41,7,0,6,4609,IsConfid,ToolConfid,1
9347,37,Female,143440,SEO,Awareness,1865.94258752207,0.144708191489592,0.09497051601405,22,6.02903641271259,14.6261350967976,57,1,0,4,1593,IsConfid,ToolConfid,1
9348,39,Male,35437,Referral,Retention,8354.50447985655,0.0615153080794193,0.0406027928734329,35,1.09704900450037,1.30640588287155,47,11,7,8,4052,IsConfid,ToolConfid,1
9349,45,Male,36855,Social Media,Consideration,7793.8809929723,0.0712455520782638,0.161959566371217,12,8.09892412371375,2.30226712725108,50,15,6,1,4350,IsConfid,ToolConfid,1
9350,57,Female,101947,SEO,Consideration,7582.11810679877,0.116380245891589,0.077714673350265,49,1.93599674882243,12.2745361516553,9,10,0,5,550,IsConfid,ToolConfid,1
9351,66,Female,143439,Referral,Retention,8179.663397386,0.230790832623248,0.044982637162708,1,4.96342819873644,7.06393581361228,7,16,7,2,3602,IsConfid,ToolConfid,1
9352,24,Male,30847,Email,Conversion,2275.04762461965,0.225756064671068,0.058687720242413,10,9.9952626794748,14.1017501910489,15,13,4,3,4424,IsConfid,ToolConfid,1
9353,18,Male,23236,Email,Retention,7316.03452388251,0.130342163180742,0.0166403062741893,27,2.09230285601561,2.13833944221071,95,4,8,3,1139,IsConfid,ToolConfid,1
9354,49,Female,81897,Social Media,Consideration,3617.28687565847,0.0444146347157984,0.0272183667497431,24,8.33523736509901,2.77626398182973,61,0,2,1,2323,IsConfid,ToolConfid,0
9355,30,Female,143824,Referral,Awareness,6701.76311972715,0.0914005698069444,0.122598699723363,35,8.19287237452147,0.526454599495769,48,7,4,0,1154,IsConfid,ToolConfid,1
9356,47,Female,138636,PPC,Retention,1308.01511344863,0.15655317519374,0.174581387337946,17,5.00536883931283,3.64817823739001,88,8,6,2,3656,IsConfid,ToolConfid,1
9357,40,Male,33487,Email,Conversion,7085.30714263869,0.262129415821585,0.0952207785457769,38,9.89438670868381,10.0302780781416,14,1,9,9,4698,IsConfid,ToolConfid,1
9358,68,Female,97384,PPC,Retention,9723.86650621771,0.290793838295865,0.128951047036947,8,3.77171496477367,10.9882914155294,15,12,7,7,2109,IsConfid,ToolConfid,1
9359,36,Female,82423,PPC,Consideration,531.64361665529,0.194866571156934,0.163849289233564,1,3.84203994859752,6.73412271092175,80,10,2,2,4804,IsConfid,ToolConfid,1
9360,49,Male,33155,SEO,Awareness,1028.90612155413,0.111699082244246,0.0777860929870331,35,2.37155173498648,4.23169443241881,26,15,0,0,4547,IsConfid,ToolConfid,0
9361,47,Female,31255,SEO,Consideration,1324.00399664633,0.211101501571369,0.134319673366753,45,4.32778955905085,10.8867814980274,46,3,5,3,2194,IsConfid,ToolConfid,1
9362,46,Male,140860,Email,Consideration,4362.58265891888,0.107506739387973,0.0765821609002812,16,3.66772561428053,3.00284130428101,25,6,4,8,3684,IsConfid,ToolConfid,1
